idImpianto;descCarburante;prezzo;isSelf;dtComu
3574;Blue Diesel;1.482;0;18/01/2016 12:36:17
3574;Blue Diesel;1.420;1;18/01/2016 12:36:17
3575;Benzina;1.577;1;19/01/2016 07:56:07
3575;Gasolio;1.378;1;19/01/2016 07:56:07
3575;Blue Super;1.727;1;19/01/2016 07:56:07
3575;Blue Diesel;1.473;1;19/01/2016 07:56:07
3577;Benzina;1.737;0;18/01/2016 09:36:16
3577;Benzina;1.711;1;18/01/2016 09:36:16
3577;Gasolio;1.600;0;18/01/2016 09:36:16
3577;Gasolio;1.574;1;18/01/2016 09:36:16
3577;Hi-Q Diesel;1.750;0;18/01/2016 09:36:16
3577;Hi-Q Diesel;1.724;1;18/01/2016 09:36:16
3577;Gasolio artico;1.600;0;18/01/2016 09:36:16
3577;Gasolio artico;1.574;1;18/01/2016 09:36:16
3579;Benzina;1.569;1;18/01/2016 09:19:59
3579;Gasolio;1.391;1;18/01/2016 09:19:59
3581;Benzina;1.464;1;18/01/2016 08:30:05
3581;Gasolio;1.282;1;18/01/2016 08:30:05
3581;GPL;0.608;0;18/01/2016 08:30:05
3581;Gasolio Premium;1.392;1;18/01/2016 08:30:05
3584;Benzina;1.727;0;19/01/2016 07:00:03
3584;Benzina;1.562;1;19/01/2016 07:00:03
3584;Gasolio;1.503;0;19/01/2016 07:00:03
3584;Gasolio;1.297;1;19/01/2016 07:00:03
3584;GPL;0.667;0;19/01/2016 07:00:03
3584;Blue Super;1.864;0;19/01/2016 07:00:03
3584;Blue Super;1.712;1;19/01/2016 07:00:03
3584;Blue Diesel;1.590;0;19/01/2016 07:00:03
3584;Blue Diesel;1.428;1;19/01/2016 07:00:03
3584;Gasolio Alpino;0.001;1;19/01/2016 07:00:03
3586;Benzina;1.593;0;16/01/2016 12:27:32
3586;Benzina;1.486;1;16/01/2016 12:27:32
3586;Gasolio;1.352;0;16/01/2016 12:27:32
3586;Gasolio;1.245;1;16/01/2016 12:27:32
3586;Blue Super;1.743;0;16/01/2016 12:27:32
3586;Blue Super;1.636;1;16/01/2016 12:27:32
3586;Blue Diesel;1.452;0;16/01/2016 12:27:32
3586;Blue Diesel;1.345;1;16/01/2016 12:27:32
3587;Benzina;1.571;0;18/01/2016 18:00:06
3587;Benzina;1.401;1;18/01/2016 18:00:06
3587;Gasolio;1.410;0;18/01/2016 18:00:06
3587;Gasolio;1.185;1;18/01/2016 18:00:06
3587;GPL;0.590;0;18/01/2016 18:00:06
3587;Gasolio Premium;1.360;1;18/01/2016 18:00:06
3588;Benzina;1.514;1;17/01/2016 10:58:59
3588;Gasolio;1.305;1;17/01/2016 10:58:59
3588;GPL;0.637;0;17/01/2016 10:58:59
3588;Blue Super;1.664;1;17/01/2016 10:58:59
3588;Blue Diesel;1.405;1;17/01/2016 10:58:59
3591;Benzina;1.592;0;16/01/2016 16:25:56
3591;Benzina;1.552;1;16/01/2016 16:25:56
3591;Gasolio;1.405;0;16/01/2016 16:25:56
3591;Gasolio;1.365;1;16/01/2016 16:25:56
3591;GPL;0.666;0;16/01/2016 16:25:56
3591;Blue Super;1.859;0;16/01/2016 16:25:56
3591;Blue Super;1.819;1;16/01/2016 16:25:56
3591;Blue Diesel;1.505;0;16/01/2016 16:25:56
3591;Blue Diesel;1.465;1;16/01/2016 16:25:56
3591;Gasolio Alpino;1.405;0;16/01/2016 16:25:56
3591;Gasolio Alpino;1.365;1;16/01/2016 16:25:56
3592;Benzina;1.656;0;19/01/2016 07:30:55
3592;Benzina;1.620;1;19/01/2016 07:30:55
3592;Gasolio;1.419;0;19/01/2016 07:30:55
3592;Gasolio;1.383;1;19/01/2016 07:30:55
3592;Excellium Diesel;1.499;0;19/01/2016 07:30:55
3592;Excellium Diesel;1.463;1;19/01/2016 07:30:55
3593;Benzina;1.604;1;15/01/2016 12:04:54
3593;Gasolio;1.404;1;15/01/2016 12:04:54
3593;GPL;0.679;0;15/01/2016 12:04:54
3593;Benzina WR 100;1.724;1;15/01/2016 12:04:54
3594;Benzina;1.639;0;16/01/2016 10:37:42
3594;Benzina;1.559;1;16/01/2016 10:37:42
3594;Gasolio;1.464;0;16/01/2016 10:37:42
3594;Gasolio;1.384;1;16/01/2016 10:37:42
3594;Metano;1.029;0;16/01/2016 10:37:42
3594;GPL;0.689;0;16/01/2016 10:37:42
3594;Excellium Diesel;1.544;0;16/01/2016 10:37:42
3594;Excellium Diesel;1.464;1;16/01/2016 10:37:42
3595;Benzina;1.669;1;15/01/2016 07:44:29
3595;Gasolio;1.459;1;15/01/2016 07:44:29
3595;GPL;0.719;0;15/01/2016 07:44:29
3595;Benzina WR 100;1.789;1;15/01/2016 07:44:29
3597;Benzina;1.677;0;14/01/2016 09:47:43
3597;Benzina;1.657;1;14/01/2016 09:47:43
3597;Gasolio;1.477;0;14/01/2016 09:47:43
3597;Gasolio;1.457;1;14/01/2016 09:47:43
3597;GPL;0.669;0;14/01/2016 09:47:43
3597;Hi-Q Diesel;1.677;0;14/01/2016 09:47:43
3597;Hi-Q Diesel;1.657;1;14/01/2016 09:47:43
3598;Benzina;1.730;0;18/01/2016 06:47:17
3598;Benzina;1.495;1;18/01/2016 06:47:17
3598;Gasolio;1.504;0;18/01/2016 06:47:17
3598;Gasolio;1.270;1;18/01/2016 06:47:17
3598;Metano;1.080;0;18/01/2016 06:47:17
3598;GPL;0.665;0;18/01/2016 06:47:17
3598;Benzina Shell V Power;2.004;0;18/01/2016 06:47:17
3598;Benzina Shell V Power;1.984;1;18/01/2016 06:47:17
3598;Diesel Shell V Power;1.904;0;18/01/2016 06:47:17
3598;Diesel Shell V Power;1.884;1;18/01/2016 06:47:17
3598;Gasolio Artico Igloo;1.524;0;18/01/2016 06:47:17
3598;Gasolio Artico Igloo;1.306;1;18/01/2016 06:47:17
3599;Benzina;1.627;0;18/01/2016 13:00:09
3599;Benzina;1.517;1;18/01/2016 13:00:09
3599;Gasolio;1.491;0;18/01/2016 13:00:09
3599;Gasolio;1.371;1;18/01/2016 13:00:09
3599;Benzina Plus 98;1.710;1;18/01/2016 13:00:09
3599;Gasolio Oro Diesel;1.487;1;18/01/2016 13:00:09
3600;Benzina;1.583;0;11/01/2016 17:46:22
3600;Benzina;1.465;1;11/01/2016 17:46:22
3600;Gasolio;1.358;0;11/01/2016 17:46:22
3600;Gasolio;1.248;1;11/01/2016 17:46:22
3600;GPL;0.609;0;11/01/2016 17:46:22
3600;Blue Diesel;1.448;0;11/01/2016 17:46:22
3600;Blue Diesel;1.348;1;11/01/2016 17:46:22
3604;Benzina;2.036;0;14/01/2016 08:04:52
3604;Benzina;1.931;1;14/01/2016 08:04:52
3604;Gasolio;1.840;0;14/01/2016 08:04:52
3604;Gasolio;1.736;1;14/01/2016 08:04:52
3604;GPL;0.749;0;14/01/2016 08:04:52
3604;Blue Super;2.138;0;14/01/2016 08:04:52
3604;Blue Super;2.126;1;14/01/2016 08:04:52
3604;Blue Diesel;1.986;0;14/01/2016 08:04:52
3604;Blue Diesel;1.936;1;14/01/2016 08:04:52
3606;Benzina;1.424;1;18/01/2016 08:30:07
3606;Gasolio;1.198;1;18/01/2016 08:30:07
3606;Blue Super;1.574;1;18/01/2016 08:30:07
3606;Blue Diesel;1.298;1;18/01/2016 08:30:07
3607;Benzina;1.665;0;18/01/2016 11:58:24
3607;Benzina;1.635;1;18/01/2016 11:58:24
3607;Gasolio;1.507;0;18/01/2016 11:58:24
3607;Gasolio;1.477;1;18/01/2016 11:58:24
3607;GPL;0.699;0;18/01/2016 11:58:24
3608;Benzina;1.629;0;17/01/2016 16:00:06
3608;Benzina;1.524;1;17/01/2016 16:00:06
3608;Gasolio;1.504;0;17/01/2016 16:00:06
3608;Gasolio;1.294;1;17/01/2016 16:00:06
3608;GPL;0.660;0;17/01/2016 16:00:06
3608;Gasolio Premium;1.404;1;17/01/2016 16:00:06
3609;Benzina;1.714;0;18/01/2016 10:13:29
3609;Benzina;1.639;1;18/01/2016 10:13:29
3609;Gasolio;1.544;0;18/01/2016 10:13:29
3609;Gasolio;1.459;1;18/01/2016 10:13:29
3612;Benzina;1.507;1;17/01/2016 13:31:50
3612;Gasolio;1.302;1;17/01/2016 13:31:50
3615;Benzina;1.616;0;18/01/2016 08:44:01
3615;Benzina;1.436;1;18/01/2016 08:44:01
3615;Gasolio;1.404;0;18/01/2016 08:44:01
3615;Gasolio;1.224;1;18/01/2016 08:44:01
3615;Metano;1.000;0;18/01/2016 08:44:01
3615;Gasolio Oro Diesel;1.484;0;18/01/2016 08:44:01
3615;Gasolio Oro Diesel;1.304;1;18/01/2016 08:44:01
3616;Benzina;1.522;1;18/01/2016 12:21:13
3616;Gasolio;1.381;0;18/01/2016 12:21:13
3616;Gasolio;1.281;1;18/01/2016 12:21:13
3616;Metano;1.014;0;18/01/2016 12:21:13
3616;Blue Super;1.772;0;18/01/2016 12:21:13
3616;Blue Diesel;1.481;0;18/01/2016 12:21:13
3616;Blue Diesel;1.381;1;18/01/2016 12:21:13
3618;Benzina;1.672;0;15/01/2016 07:11:41
3618;Benzina;1.575;1;15/01/2016 07:11:41
3618;Gasolio;1.465;0;15/01/2016 07:11:41
3618;Gasolio;1.368;1;15/01/2016 07:11:41
3618;Metano;1.109;0;15/01/2016 07:11:41
3618;GPL;0.639;0;15/01/2016 07:11:41
3618;Blue Super;1.822;0;15/01/2016 07:11:41
3618;Blue Super;1.725;1;15/01/2016 07:11:41
3618;Blue Diesel;1.565;0;15/01/2016 07:11:41
3618;Blue Diesel;1.468;1;15/01/2016 07:11:41
3620;Benzina;1.760;0;18/01/2016 07:50:04
3620;Benzina;1.569;1;18/01/2016 07:50:04
3620;Gasolio;1.600;0;18/01/2016 07:50:04
3620;Gasolio;1.369;1;18/01/2016 07:50:04
3620;GPL;0.672;0;18/01/2016 07:50:04
3620;Blue Super;1.894;0;18/01/2016 07:50:04
3620;Blue Super;1.763;1;18/01/2016 07:50:04
3620;Blue Diesel;1.692;0;18/01/2016 07:50:04
3620;Blue Diesel;1.511;1;18/01/2016 07:50:04
3621;Benzina;1.577;0;18/01/2016 20:00:11
3621;Benzina;1.475;1;18/01/2016 20:00:11
3621;Gasolio;1.374;0;18/01/2016 20:00:11
3621;Gasolio;1.272;1;18/01/2016 20:00:11
3621;Excellium Diesel;1.454;0;18/01/2016 20:00:11
3621;Excellium Diesel;1.352;1;18/01/2016 20:00:11
3622;Benzina;1.697;0;12/01/2016 09:00:08
3622;Benzina;1.657;1;12/01/2016 09:00:08
3622;Gasolio;1.499;0;12/01/2016 09:00:08
3622;Gasolio;1.459;1;12/01/2016 09:00:08
3622;GPL;0.699;0;12/01/2016 09:00:08
3622;Excellium Diesel;1.554;1;12/01/2016 09:00:08
3623;Benzina;1.595;0;16/01/2016 13:51:15
3623;Benzina;1.409;1;16/01/2016 13:51:15
3623;Gasolio;1.401;0;16/01/2016 13:51:15
3623;Gasolio;1.210;1;16/01/2016 13:51:15
3623;GPL;0.688;0;16/01/2016 13:51:15
3623;Excellium Diesel;1.481;0;16/01/2016 13:51:15
3623;Excellium Diesel;1.290;1;16/01/2016 13:51:15
3624;Benzina;1.594;0;18/01/2016 13:47:30
3624;Benzina;1.469;1;18/01/2016 13:47:30
3624;Gasolio;1.399;0;18/01/2016 13:47:30
3624;Gasolio;1.274;1;18/01/2016 13:47:30
3624;Excellium Diesel;1.479;0;18/01/2016 13:47:30
3624;Excellium Diesel;1.354;1;18/01/2016 13:47:30
3625;Benzina;1.634;0;18/01/2016 09:47:12
3625;Benzina;1.534;1;18/01/2016 09:47:12
3625;Gasolio;1.393;0;18/01/2016 09:47:12
3625;Gasolio;1.293;1;18/01/2016 09:47:12
3625;Blue Super;1.684;1;18/01/2016 09:47:12
3625;Blue Diesel;1.493;0;18/01/2016 09:47:12
3625;Blue Diesel;1.393;1;18/01/2016 09:47:12
3626;Benzina;1.619;0;18/01/2016 09:47:09
3626;Benzina;1.519;1;18/01/2016 09:47:09
3626;Gasolio;1.393;0;18/01/2016 09:47:09
3626;Gasolio;1.293;1;18/01/2016 09:47:09
3626;Metano;1.010;0;18/01/2016 09:47:09
3626;Blue Super;1.784;0;18/01/2016 09:47:09
3626;Blue Super;1.684;1;18/01/2016 09:47:09
3626;Blue Diesel;1.493;0;18/01/2016 09:47:09
3626;Blue Diesel;1.393;1;18/01/2016 09:47:09
3629;Benzina;1.599;0;18/01/2016 20:00:07
3629;Benzina;1.542;1;18/01/2016 20:00:07
3629;Gasolio;1.409;0;18/01/2016 20:00:07
3629;Gasolio;1.352;1;18/01/2016 20:00:07
3629;GPL;0.625;0;18/01/2016 20:00:07
3629;Gasolio Premium;1.472;1;18/01/2016 20:00:07
3630;Benzina;1.566;1;18/01/2016 16:46:32
3630;Gasolio;1.372;1;18/01/2016 16:46:32
3630;GPL;0.642;0;18/01/2016 16:46:32
3630;Blue Super;1.716;1;18/01/2016 16:46:32
3630;Blue Diesel;1.472;1;18/01/2016 16:46:32
3631;Benzina;1.706;0;18/01/2016 18:25:10
3631;Benzina;1.666;1;18/01/2016 18:25:10
3631;Gasolio;1.530;0;18/01/2016 18:25:10
3631;Gasolio;1.490;1;18/01/2016 18:25:10
3631;Metano;1.030;0;18/01/2016 18:25:10
3631;Benzina Shell V Power;1.981;0;18/01/2016 18:25:10
3631;Diesel Shell V Power;1.745;0;18/01/2016 18:25:10
3631;Diesel Shell V Power;1.735;1;18/01/2016 18:25:10
3632;Benzina;1.524;0;18/01/2016 14:08:00
3632;Benzina;1.389;1;18/01/2016 14:08:00
3632;Gasolio;1.304;0;18/01/2016 14:08:00
3632;Gasolio;1.169;1;18/01/2016 14:08:00
3632;Blue Super;1.674;0;18/01/2016 14:08:00
3632;Blue Super;1.539;1;18/01/2016 14:08:00
3632;Blue Diesel;1.404;0;18/01/2016 14:08:00
3632;Blue Diesel;1.269;1;18/01/2016 14:08:00
3633;Benzina;1.559;1;15/01/2016 11:14:33
3633;Gasolio;1.429;1;15/01/2016 11:14:33
3634;Benzina;1.633;1;15/01/2016 08:30:07
3634;Gasolio;1.438;1;15/01/2016 08:30:07
3635;Benzina;1.592;0;18/01/2016 13:57:57
3635;Benzina;1.544;1;18/01/2016 13:57:57
3635;Gasolio;1.406;0;18/01/2016 13:57:57
3635;Gasolio;1.358;1;18/01/2016 13:57:57
3635;Excellium Diesel;1.486;0;18/01/2016 13:57:57
3635;Excellium Diesel;1.438;1;18/01/2016 13:57:57
3636;Benzina;1.592;0;18/01/2016 08:07:07
3636;Benzina;1.544;1;18/01/2016 08:07:07
3636;Gasolio;1.406;0;18/01/2016 08:07:07
3636;Gasolio;1.358;1;18/01/2016 08:07:07
3636;GPL;0.659;0;18/01/2016 08:07:07
3636;Excellium Diesel;1.486;0;18/01/2016 08:07:07
3636;Excellium Diesel;1.438;1;18/01/2016 08:07:07
3637;Benzina;1.455;1;11/01/2016 18:00:04
3637;Gasolio;1.239;1;11/01/2016 18:00:04
3637;Gasolio Premium;1.359;1;11/01/2016 18:00:04
3639;Benzina;1.759;1;08/12/2015 21:46:44
3639;Gasolio;1.629;1;08/12/2015 21:46:44
3640;Benzina;1.567;1;13/01/2016 15:00:07
3640;Gasolio;1.397;1;13/01/2016 15:00:07
3640;GPL;0.698;0;13/01/2016 15:00:07
3641;Benzina;1.671;0;29/12/2015 09:55:12
3641;Benzina;1.619;1;29/12/2015 09:55:12
3641;Gasolio;1.479;0;29/12/2015 09:55:12
3641;Gasolio;1.427;1;29/12/2015 09:55:12
3642;Benzina;1.519;0;18/01/2016 07:35:15
3642;Benzina;1.389;1;18/01/2016 07:35:15
3642;Gasolio;1.299;0;18/01/2016 07:35:15
3642;Gasolio;1.169;1;18/01/2016 07:35:15
3642;Blue Super;1.669;0;18/01/2016 07:35:15
3642;Blue Super;1.539;1;18/01/2016 07:35:15
3642;Blue Diesel;1.399;0;18/01/2016 07:35:15
3642;Blue Diesel;1.269;1;18/01/2016 07:35:15
3643;Benzina;1.464;1;18/01/2016 11:30:06
3643;Gasolio;1.265;1;18/01/2016 11:30:06
3644;Benzina;1.599;0;15/01/2016 15:59:32
3644;Benzina;1.369;1;15/01/2016 15:59:32
3644;Gasolio;1.499;0;15/01/2016 15:59:32
3644;Gasolio;1.159;1;15/01/2016 15:59:32
3644;GPL;0.579;0;15/01/2016 15:59:32
3645;Benzina;1.599;0;15/01/2016 15:57:43
3645;Benzina;1.369;1;15/01/2016 15:57:43
3645;Gasolio;1.499;0;15/01/2016 15:57:43
3645;Gasolio;1.159;1;15/01/2016 15:57:43
3645;GPL;0.579;0;15/01/2016 15:57:43
3646;Benzina;1.613;0;16/01/2016 08:54:50
3646;Benzina;1.506;1;16/01/2016 08:54:50
3646;Gasolio;1.372;0;16/01/2016 08:54:50
3646;Gasolio;1.265;1;16/01/2016 08:54:50
3646;Blue Super;1.656;1;16/01/2016 08:54:50
3646;Blue Diesel;1.472;0;16/01/2016 08:54:50
3646;Blue Diesel;1.365;1;16/01/2016 08:54:50
3647;Benzina;1.619;0;15/01/2016 10:59:38
3647;Benzina;1.539;1;15/01/2016 10:59:38
3647;Gasolio;1.359;0;15/01/2016 10:59:38
3647;Gasolio;1.279;1;15/01/2016 10:59:38
3647;Benzina WR 100;1.739;0;15/01/2016 10:59:38
3647;Benzina WR 100;1.659;1;15/01/2016 10:59:38
3648;Benzina;1.619;0;18/01/2016 17:56:50
3648;Benzina;1.419;1;18/01/2016 17:56:50
3648;Gasolio;1.392;0;18/01/2016 17:56:50
3648;Gasolio;1.192;1;18/01/2016 17:56:50
3648;Gasolio Premium;1.542;0;18/01/2016 17:56:50
3648;Gasolio Premium;1.342;1;18/01/2016 17:56:50
3649;Benzina;1.626;0;19/01/2016 06:00:08
3649;Benzina;1.591;1;19/01/2016 06:00:08
3649;Gasolio;1.417;0;19/01/2016 06:00:08
3649;Gasolio;1.382;1;19/01/2016 06:00:08
3649;GPL;0.674;0;19/01/2016 06:00:08
3649;Gasolio Oro Diesel;1.462;1;19/01/2016 06:00:08
3651;Benzina;1.613;0;14/01/2016 18:37:15
3651;Benzina;1.506;1;14/01/2016 18:37:15
3651;Gasolio;1.372;0;14/01/2016 18:37:15
3651;Gasolio;1.265;1;14/01/2016 18:37:15
3651;GPL;0.657;0;14/01/2016 18:37:15
3651;Blue Super;1.656;1;14/01/2016 18:37:15
3651;Blue Diesel;1.472;0;14/01/2016 18:37:15
3651;Blue Diesel;1.365;1;14/01/2016 18:37:15
3654;Benzina;1.713;0;14/01/2016 11:00:07
3654;Benzina;1.563;1;14/01/2016 11:00:07
3654;Gasolio;1.486;0;14/01/2016 11:00:07
3654;Gasolio;1.336;1;14/01/2016 11:00:07
3654;Benzina Shell V Power;1.686;0;14/01/2016 11:00:07
3654;Benzina Shell V Power;1.686;1;14/01/2016 11:00:07
3654;Diesel Shell V Power;1.866;0;14/01/2016 11:00:07
3654;Diesel Shell V Power;1.866;1;14/01/2016 11:00:07
3661;Benzina;1.579;1;19/01/2016 06:53:22
3661;Gasolio;1.319;1;19/01/2016 06:53:22
3661;Benzina WR 100;1.699;1;19/01/2016 06:53:22
3666;Benzina;1.719;0;18/01/2016 10:58:48
3666;Benzina;1.599;1;18/01/2016 10:58:48
3666;Gasolio;1.519;0;18/01/2016 10:58:48
3666;Gasolio;1.399;1;18/01/2016 10:58:48
3666;GPL;0.699;0;18/01/2016 10:58:48
3666;Excellium Diesel;1.619;0;18/01/2016 10:58:48
3666;Excellium Diesel;1.499;1;18/01/2016 10:58:48
3668;Benzina;1.869;0;19/01/2016 07:17:16
3668;Benzina;1.559;1;19/01/2016 07:17:16
3668;Gasolio;1.646;0;19/01/2016 07:17:16
3668;Gasolio;1.336;1;19/01/2016 07:17:16
3668;Metano;1.140;0;19/01/2016 07:17:16
3668;GPL;0.684;0;19/01/2016 07:17:16
3668;Blue Super;1.949;0;19/01/2016 07:17:16
3668;Blue Super;1.729;1;19/01/2016 07:17:16
3668;Blue Diesel;1.726;0;19/01/2016 07:17:16
3668;Blue Diesel;1.466;1;19/01/2016 07:17:16
3670;Benzina;1.654;0;18/01/2016 11:07:30
3670;Benzina;1.548;1;18/01/2016 11:07:30
3670;Gasolio;1.443;0;18/01/2016 11:07:30
3670;Gasolio;1.337;1;18/01/2016 11:07:30
3670;GPL;0.653;0;18/01/2016 11:07:30
3670;Blue Super;1.804;0;18/01/2016 11:07:30
3670;Blue Super;1.698;1;18/01/2016 11:07:30
3670;Blue Diesel;1.543;0;18/01/2016 11:07:30
3670;Blue Diesel;1.437;1;18/01/2016 11:07:30
3673;Benzina;1.644;0;16/01/2016 06:51:16
3673;Benzina;1.434;1;16/01/2016 06:51:16
3673;Gasolio;1.409;0;16/01/2016 06:51:16
3673;Gasolio;1.179;1;16/01/2016 06:51:16
3673;Gasolio Premium;1.579;0;16/01/2016 06:51:16
3673;Gasolio Premium;1.369;1;16/01/2016 06:51:16
3674;Benzina;1.691;0;14/01/2016 14:57:38
3674;Benzina;1.541;1;14/01/2016 14:57:38
3674;Gasolio;1.509;0;14/01/2016 14:57:38
3674;Gasolio;1.319;1;14/01/2016 14:57:38
3674;GPL;0.687;0;14/01/2016 14:57:38
3674;Gasolio Oro Diesel;1.627;0;14/01/2016 14:57:38
3674;Gasolio Oro Diesel;1.547;1;14/01/2016 14:57:38
3676;Benzina;1.677;0;03/05/2015 11:46:24
3676;Benzina;1.637;1;03/05/2015 11:46:24
3676;Gasolio;1.532;0;03/05/2015 11:46:24
3676;Gasolio;1.492;1;03/05/2015 11:46:24
3676;GPL;0.659;0;03/05/2015 11:46:24
3676;Blue Super;1.882;0;03/05/2015 11:46:24
3676;Blue Super;1.842;1;03/05/2015 11:46:24
3676;Blue Diesel;1.632;0;03/05/2015 11:46:24
3676;Blue Diesel;1.592;1;03/05/2015 11:46:24
3679;Benzina;1.501;1;18/01/2016 14:00:09
3679;Gasolio;1.284;1;18/01/2016 14:00:09
3679;Metano;0.989;0;18/01/2016 14:00:09
3679;GPL;0.714;0;18/01/2016 14:00:09
3680;Benzina;1.691;0;15/01/2016 20:01:35
3680;Benzina;1.499;1;15/01/2016 20:01:35
3680;Gasolio;1.464;0;15/01/2016 20:01:35
3680;Gasolio;1.269;1;15/01/2016 20:01:35
3680;GPL;0.659;0;15/01/2016 20:01:35
3680;Hi-Q Diesel;1.664;0;15/01/2016 20:01:35
3680;Hi-Q Diesel;1.469;1;15/01/2016 20:01:35
3681;Benzina;1.627;0;13/01/2016 10:18:17
3681;Benzina;1.527;1;13/01/2016 10:18:17
3681;Gasolio;1.391;0;13/01/2016 10:18:17
3681;Gasolio;1.291;1;13/01/2016 10:18:17
3681;Blue Diesel;1.491;0;13/01/2016 10:18:17
3681;Blue Diesel;1.391;1;13/01/2016 10:18:17
3682;Benzina;1.627;0;13/01/2016 10:20:34
3682;Benzina;1.527;1;13/01/2016 10:20:34
3682;Gasolio;1.391;0;13/01/2016 10:20:34
3682;Gasolio;1.291;1;13/01/2016 10:20:34
3682;GPL;0.613;0;13/01/2016 10:20:34
3682;Blue Diesel;1.491;0;13/01/2016 10:20:34
3682;Blue Diesel;1.391;1;13/01/2016 10:20:34
3683;Benzina;1.627;0;13/01/2016 10:25:00
3683;Benzina;1.527;1;13/01/2016 10:25:00
3683;Gasolio;1.400;0;13/01/2016 10:25:00
3683;Gasolio;1.300;1;13/01/2016 10:25:00
3683;Blue Super;1.777;0;13/01/2016 10:25:00
3683;Blue Super;1.677;1;13/01/2016 10:25:00
3683;Blue Diesel;1.500;0;13/01/2016 10:25:00
3683;Blue Diesel;1.400;1;13/01/2016 10:25:00
3686;Benzina;1.609;0;13/01/2016 10:30:45
3686;Benzina;1.579;1;13/01/2016 10:30:45
3686;Gasolio;1.409;0;13/01/2016 10:30:45
3686;Gasolio;1.379;1;13/01/2016 10:30:45
3686;GPL;0.609;0;13/01/2016 10:30:45
3687;Benzina;1.499;1;17/01/2016 10:00:06
3687;Gasolio;1.309;1;17/01/2016 10:00:06
3687;Excellium Diesel;1.409;1;17/01/2016 10:00:06
3688;Benzina;1.466;1;19/01/2016 07:08:51
3688;Gasolio;1.238;1;19/01/2016 07:08:51
3688;GPL;0.659;0;19/01/2016 07:08:51
3688;Hi-Q Diesel;1.438;1;19/01/2016 07:08:51
3688;HiQ Perform+;1.716;1;19/01/2016 07:08:51
3696;Benzina;1.439;1;19/01/2016 07:10:15
3696;Gasolio;1.169;1;19/01/2016 07:10:15
3696;GPL;0.644;0;19/01/2016 07:10:15
3696;Hi-Q Diesel;1.369;1;19/01/2016 07:10:15
3696;HiQ Perform+;1.689;1;19/01/2016 07:10:15
3701;Benzina;1.499;1;18/01/2016 07:00:07
3701;Gasolio;1.312;1;18/01/2016 07:00:07
3701;Excellium Diesel;1.422;1;18/01/2016 07:00:07
3702;Benzina;1.519;1;12/01/2016 11:09:50
3702;Gasolio;1.339;1;12/01/2016 11:09:50
3702;GPL;0.779;0;12/01/2016 11:09:50
3702;Gasolio Oro Diesel;1.699;1;12/01/2016 11:09:50
3703;Benzina;1.682;0;16/01/2016 16:38:23
3703;Benzina;1.510;1;16/01/2016 16:38:23
3703;Gasolio;1.484;0;16/01/2016 16:38:23
3703;Gasolio;1.309;1;16/01/2016 16:38:23
3704;Benzina;1.624;0;22/12/2015 17:12:12
3704;Benzina;1.517;1;22/12/2015 17:12:12
3704;Gasolio;1.429;0;22/12/2015 17:12:12
3704;Gasolio;1.322;1;22/12/2015 17:12:12
3704;Metano;1.009;0;22/12/2015 17:12:12
3704;GPL;0.652;0;22/12/2015 17:12:12
3704;Blue Super;1.774;0;22/12/2015 17:12:12
3704;Blue Super;1.667;1;22/12/2015 17:12:12
3704;Blue Diesel;1.529;0;22/12/2015 17:12:12
3704;Blue Diesel;1.422;1;22/12/2015 17:12:12
3705;Benzina;1.679;0;13/01/2016 17:00:06
3705;Benzina;1.539;1;13/01/2016 17:00:06
3705;Gasolio;1.589;0;13/01/2016 17:00:06
3705;Gasolio;1.439;1;13/01/2016 17:00:06
3705;Metano;0.999;0;13/01/2016 17:00:06
3705;GPL;0.639;0;13/01/2016 17:00:06
3706;Benzina;1.672;0;16/01/2016 10:36:17
3706;Benzina;1.572;1;16/01/2016 10:36:17
3706;Gasolio;1.448;0;16/01/2016 10:36:17
3706;Gasolio;1.348;1;16/01/2016 10:36:17
3706;GPL;0.663;0;16/01/2016 10:36:17
3706;Blue Super;1.822;0;16/01/2016 10:36:17
3706;Blue Super;1.722;1;16/01/2016 10:36:17
3706;Blue Diesel;1.548;0;16/01/2016 10:36:17
3706;Blue Diesel;1.448;1;16/01/2016 10:36:17
3707;Benzina;1.665;0;16/01/2016 13:12:27
3707;Benzina;1.603;1;16/01/2016 13:12:27
3707;Gasolio;1.446;0;16/01/2016 13:12:27
3707;Gasolio;1.384;1;16/01/2016 13:12:27
3707;Blue Super;1.815;0;16/01/2016 13:12:27
3707;Blue Super;1.753;1;16/01/2016 13:12:27
3707;Blue Diesel;1.546;0;16/01/2016 13:12:27
3707;Blue Diesel;1.484;1;16/01/2016 13:12:27
3708;Benzina;1.484;1;18/01/2016 07:56:55
3708;Gasolio;1.235;1;18/01/2016 07:56:55
3708;Hi-Q Diesel;1.435;1;18/01/2016 07:56:55
3709;Benzina;1.705;0;13/01/2016 07:23:29
3709;Benzina;1.515;1;13/01/2016 07:23:29
3709;Gasolio;1.535;0;13/01/2016 07:23:29
3709;Gasolio;1.325;1;13/01/2016 07:23:29
3709;Benzina Plus 98;1.870;0;13/01/2016 07:23:29
3709;Benzina Plus 98;1.740;1;13/01/2016 07:23:29
3709;Gasolio Oro Diesel;1.615;0;13/01/2016 07:23:29
3709;Gasolio Oro Diesel;1.485;1;13/01/2016 07:23:29
3711;Benzina;1.547;0;15/01/2016 08:30:59
